Text,Suspicious
"""What’s your favorite thing to do when it’s raining?""",0
"""I’m thinking about going to a spa for relaxation.""",0
"""Let’s take a cooking class together.""",0
"""What’s your favorite sport to watch?""",0
"""I need to clean out my car this weekend.""",0
"""Let’s go to the beach and have a picnic.""",0
"""What’s your favorite ice cream topping?""",0
"""I’m planning to try a new workout routine.""",0
"""Let’s start a book club with some friends.""",0
"""What’s the last concert you went to?""",0
"""I need to buy a gift for my friend’s birthday.""",0
"""Let’s go to a food festival this weekend.""",0
"""What’s your favorite outdoor activity?""",0
"""I need to get some new workout shoes.""",0
"""Let’s plan a fun day out soon.""",0
"""What’s your favorite snack to have during a movie?""",0
"""I’m thinking of starting a fitness journal.""",0
"""Let’s visit a new city this summer.""",0
"""What’s your favorite way to start the day?""",0
"""I need to get my car’s oil changed soon.""",0
"""Let’s try a new restaurant in the city.""",0
"""What’s your favorite board game to play?""",0
"""I’m planning to take a cooking class next month.""",0
"""Let’s go for a bike ride this weekend.""",0
"""What’s your favorite way to spend a day off?""",0
"""I need to clean out my closet this week.""",0
"""Let’s do some meal prepping together.""",0
"""What’s your favorite holiday tradition?""",0
"""I’m thinking of taking a yoga class soon.""",0
"""Let’s go visit a new museum in the city.""",0
"""What’s your favorite type of workout?""",0
"""I need to get a new jacket for the winter.""",0
"""Let’s check out the new food trucks in town.""",0
"""What’s your favorite thing to do on a Saturday?""",0
"""I’m planning to take a weekend trip soon.""",0
"""Let’s have a spa day this weekend.""",0
"""What’s your favorite pizza topping?""",0
"""I need to get a new laptop soon.""",0
"""Let’s go for a walk in the park tomorrow.""",0
"""What’s your favorite way to relax after work?""",0
"""I’m planning to start a new hobby this month.""",0
"""Let’s go on a road trip this summer.""",0
"""What’s your favorite way to spend the weekend?""",0
"""I need to buy a new pair of shoes.""",0
"""Let’s try making homemade ice cream this weekend.""",0
"""What’s your favorite time to go for a run?""",0
"""I’m thinking about getting a new phone case.""",0
"""Let’s make some homemade cookies this afternoon.""",0
"""What’s your favorite thing to do during winter?""",0
"""I need to pick up a few things from the store.""",0
"""Let’s go to a new café this weekend.""",0
"""What’s your favorite way to spend time with friends?""",0
"""I think I need a vacation soon!""",0
"""Do you want to come over for dinner tonight?""",0
"""Have you ever tried that new sushi place?""",0
"""Let’s do something fun this weekend!""",0
"""What’s your favorite way to start the day?""",0
"""I need to clean out my closet this weekend.""",0
"""Do you have any plans for the holidays?""",0
"""I’m thinking of getting a new plant for my apartment.""",0
"""Let’s try that new ice cream shop downtown.""",0
"""What’s your favorite way to spend a rainy day?""",0
"""I’m planning to organize my bookshelf.""",0
"""Let’s make a list of things we want to do this year.""",0
"""Have you seen the latest episode of that show?""",0
"""I’m feeling a bit tired today.""",0
"""What’s your favorite thing to do on the weekend?""",0
"""Let’s get together for brunch tomorrow.""",0
"""What’s your favorite dessert to make?""",0
"""I’m planning to go to the gym after work.""",0
"""Let’s meet up for a walk in the park.""",0
"""Do you like to do puzzles?""",0
"""I need to finish some work before I can relax.""",0
"""Let’s try a new recipe for dinner tonight.""",0
"""Have you been to any good restaurants recently?""",0
"""I’m thinking about starting a fitness routine.""",0
"""Do you want to go shopping this weekend?""",0
"""What’s the best movie you’ve seen recently?""",0
"""Let’s go for a bike ride tomorrow.""",0
"""What’s your favorite type of coffee?""",0
"""I need to buy some new clothes for the season.""",0
"""Do you want to go for a run this morning?""",0
"""I’m planning to clean my house today.""",0
"""What’s your favorite type of music to listen to?""",0
"""Let’s plan a movie night this weekend.""",0
"""I need to pick up a few things from the store.""",0
"""Do you want to take a yoga class together?""",0
"""I’m looking for some good book recommendations.""",0
"""Let’s do some meal prepping for the week.""",0
"""What’s your favorite outdoor activity?""",0
"""Do you like to go on spontaneous trips?""",0
"""I need to get my car serviced soon.""",0
"""Let’s visit a museum this weekend.""",0
"""What’s your favorite thing to do when you’re bored?""",0
"""I’m thinking of trying a new hobby.""",0
"""Let’s go to the beach this summer.""",0
"""What’s your favorite snack to have during a movie?""",0
"""I’m planning to organize my workspace.""",0
"""Let’s take a trip to the mountains.""",0
"""Do you want to grab coffee sometime this week?""",0
"""I need to do some spring cleaning soon.""",0
"""What’s your favorite time of day?""",0
"""Let’s start a DIY project together.""",0
"""I’m planning to redecorate my room.""",0
"""What’s your favorite childhood memory?""",0
"""Let’s go for a hike this weekend.""",0
"""Do you want to play a board game tonight?""",0
"""I need to update my resume.""",0
"""Let’s have a picnic in the park this weekend.""",0
"""What’s your favorite type of sandwich?""",0
"""I’m thinking of getting a new phone soon.""",0
"""Do you want to try a new fitness class together?""",0
"""Let’s make a playlist for the road trip.""",0
"""I need to catch up on some work this afternoon.""",0
"""What’s your favorite way to relax after a busy day?""",0
"""Let’s do some baking this weekend.""",0
"""Do you want to come over for a movie night?""",0
"""What’s your favorite holiday?""",0
"""I need to buy a gift for my friend’s birthday.""",0
"""Let’s try out a new restaurant together.""",0
"""What’s your favorite workout routine?""",0
"""I’m thinking of getting a new laptop.""",0
"""Do you want to go on a spontaneous trip?""",0
"""Let’s go for a run in the morning.""",0
"""I need to take care of some errands today.""",0
"""What’s your favorite type of cake?""",0
"""Let’s plan a weekend getaway.""",0
"""I’m thinking of getting a pet soon.""",0
"""Do you want to join me for a fitness challenge?""",0
"""Let’s try a new cooking recipe together.""",0
"""I need to make a list of things to do this week.""",0
"""What’s your favorite board game to play?""",0
"""Let’s start a new hobby together.""",0
"""Do you want to do a fun activity this weekend?""",0
"""I need to pick up a few things from the store.""",0
"""What’s your favorite type of pizza?""",0
"""Let’s have a barbecue this weekend.""",0
"""I’m planning to take a yoga class next week.""",0
"""Do you want to meet for coffee tomorrow?""",0
"""What’s your favorite time to relax?""",0
"""Let’s go to a new café tomorrow.""",0
"""I need to get my car cleaned soon.""",0
"""What’s your favorite thing to do in the summer?""",0
"""Let’s play a game of trivia tonight.""",0
"""Do you want to join me for a cooking class?""",0
"""What’s your favorite type of workout?""",0
"""I’m planning to start a new hobby this year.""",0
"""Let’s go out for drinks this weekend.""",0
"""I need to catch up on some reading.""",0
"""What’s your favorite outdoor spot in the city?""",0
"""Let’s make homemade cookies this weekend.""",0
"""I’m thinking of getting a gym membership soon.""",0
"""Do you want to join me for a run this morning?""",0
"""What’s your favorite childhood movie?""",0
"""Let’s take a trip to the beach next month.""",0
"""I need to organize my bookshelves.""",0
"""What’s your favorite type of workout equipment?""",0
"""Let’s try a new restaurant downtown.""",0
"""Do you want to come over for dinner tonight?""",0
"""What’s your favorite dessert to make?""",0
"""Let’s plan a weekend trip soon.""",0
"""I need to update my calendar for the month.""",0
"""What’s your favorite way to spend a Saturday?""",0
"""Let’s go bowling this weekend.""",0
"""I need to finish a few tasks before the weekend.""",0
"""What’s your favorite breakfast food?""",0
"""Let’s go for a long walk in the park.""",0
"""I’m thinking of starting a new workout routine.""",0
"""Do you want to visit a museum this weekend?""",0
"""What’s your favorite place to eat out?""",0
"""Let’s do some fun DIY projects.""",0
"""I need to get some new shoes for running.""",0
"""What’s your favorite board game to play with friends?""",0
"""Let’s go to a new art gallery this weekend.""",0
"""I’m planning to take a painting class soon.""",0
"""What’s your favorite type of tea?""",0
"""Let’s make a list of things to do this summer.""",0
"""I need to clean my house before the weekend.""",0
"""What’s your favorite type of music to listen to?""",0
"""Let’s plan a surprise for someone special.""",0
"""I need to get some new workout gear.""",0
"""Let’s go to a comedy show this weekend.""",0
"""I’m planning to take a photography class.""",0
"""What’s your favorite way to stay active?""",0
"""Let’s visit a new place in the city.""",0
"""I need to book a doctor’s appointment soon.""",0
"""What’s your favorite thing to do on a Sunday?""",0
"""Let’s go to a concert next weekend.""",0
"""I’m thinking of getting a new phone soon.""",0
"""Do you want to go for a walk this evening?""",0
